"date","symbol","open","close","low","high","volume"
"2012-07-03","AAPL",84.9828567142,85.6299972856,84.8571395713,85.7142868571,60428200
"2012-07-05","AAPL",85.7942885713,87.1342849999,85.6642837142,87.7628555713,121095800
"2012-07-06","AAPL",86.7271422856,86.5542831428,85.9400024285,86.9199981428,104732600
"2012-07-09","AAPL",86.4714278571,87.6985702856,86.3014297142,87.6999969999,94851400
"2012-07-10","AAPL",88.2814254285,86.8871459999,86.4728545713,88.5528564285,127989400
"2012-07-11","AAPL",86.5885695713,86.3471451428,85.3171462856,86.8085708571,117330500
"2012-07-12","AAPL",85.7485732856,85.5571441428,84.6685714285,86.2099991428,107010400
"2012-07-13","AAPL",86.1357117142,86.4242858571,85.7142868571,86.7414321428,77856800
"2012-07-16","AAPL",86.4457168571,86.7014312856,86.4314269999,87.3742828571,75315100
"2012-07-17","AAPL",87.2557144285,86.7057114285,86.1642837142,87.3571395713,73406200
"2012-07-18","AAPL",86.6557159999,86.6085738571,86.2228545713,86.9057159999,63175000
"2012-07-19","AAPL",87.3257141428,87.7600021428,86.5714264285,87.9071425713,109215400
"2012-07-20","AAPL",87.5757141428,86.3285751428,86.2428588571,87.7771454285,99367800
"2012-07-23","AAPL",84.9142837142,86.2614288571,83.9585724285,86.5571441428,121993900
"2012-07-24","AAPL",86.7685699999,85.8457107142,85.5014267142,87.0971451428,141283100
"2012-07-25","AAPL",82.0657119999,82.1385727142,81.4285735713,82.9714278571,219328200
"2012-07-26","AAPL",82.8228607142,82.1257171428,81.4800032856,82.9142837142,101658200
"2012-07-27","AAPL",82.1442871428,83.5942839999,81.6557159999,83.6900024285,100984100
"2012-07-30","AAPL",84.4171447142,85.0042877142,83.9742889999,85.6342849999,94785600
"2012-07-31","AAPL",86.1757125713,87.2514267142,86.1028594285,87.3857117142,115581900
"2012-08-01","AAPL",87.9871444285,86.6871414285,86.1428604285,88.0571441428,96125400
"2012-08-02","AAPL",86.1200027142,86.8271408571,85.7499999999,87.2414321428,83039600
"2012-08-03","AAPL",87.6614304285,87.9571457142,87.3657149999,88.2828598571,86230200
"2012-08-06","AAPL",88.1842879999,88.9357147142,87.8942871428,89.2671432856,75525800
"2012-08-07","AAPL",88.9671401428,88.7014312856,88.2914275713,89.2857131428,72611700
"2012-08-08","AAPL",88.4842834285,88.5514297142,88.1571425713,89.1257171428,61176500
"2012-08-09","AAPL",88.2642822856,88.6757125713,88.2571411428,88.8185729999,55410600
"2012-08-10","AAPL",88.3871459999,88.8142852856,88.3857117142,88.8228607142,48734700
"2012-08-13","AAPL",89.0557174285,89.9999999999,89.0357131428,89.9999999999,69708100
"2012-08-14","AAPL",90.2671432856,90.2414321428,90.0299987142,91.2300032856,85042300
"2012-08-15","AAPL",90.1857147142,90.1185684285,89.6785735713,90.5714264285,64335600
"2012-08-16","AAPL",90.1728591428,90.9057159999,90.0714264285,90.9657135713,63633500
"2012-08-17","AAPL",91.4285735713,92.5871429999,91.2585678571,92.5985717142,110690300
"2012-08-20","AAPL",92.8585738571,95.0214309999,92.8428574285,95.0214309999,153346200
"2012-08-21","AAPL",95.8314285713,93.7228545713,92.9042892856,96.4114304285,203179900
"2012-08-22","AAPL",93.4885711428,95.5528564285,92.5871429999,95.5714264285,141330700
"2012-08-23","AAPL",95.1585692856,94.6614304285,94.4499969999,95.6999969999,105032200
"2012-08-24","AAPL",94.2157135713,94.7457122856,93.6500015713,95.6399994285,109335100
"2012-08-27","AAPL",97.1414261428,96.5257109999,96.2200012856,97.2671432856,106752100
"2012-08-28","AAPL",96.4257125713,96.4000015713,95.8099975713,96.5857162856,66854200
"2012-08-29","AAPL",96.464286857,96.2099991428,96.0857162856,96.8099975713,50701700
"2012-08-30","AAPL",95.8057174285,94.8385695713,94.692855857,95.9357147142,75674900
"2012-08-31","AAPL",95.3214264285,95.0342864285,93.8928604285,95.5142822856,84580300
"2012-09-04","AAPL",95.108573857,96.424285857,94.9285735713,96.4485702856,91973000
"2012-09-05","AAPL",96.5100021428,95.7471465713,95.6571425713,96.6214294285,84093800
"2012-09-06","AAPL",96.1671447142,96.6100005713,95.8285751428,96.898574857,97799100
"2012-09-07","AAPL",96.8642882856,97.2057114285,96.5385742856,97.4971465713,82416600
"2012-09-10","AAPL",97.2071457142,94.6771392856,94.5857162856,97.6128539999,121999500
"2012-09-11","AAPL",95.0157165713,94.3700027142,93.7857131428,95.7285689999,125995800
"2012-09-12","AAPL",95.2642822856,95.6842879999,93.714286857,95.6999969999,178058300
"2012-09-13","AAPL",96.7671432856,97.5685729999,96.395713857,97.9285735713,149590000
"2012-09-14","AAPL",98.5657119999,98.7542877142,98.2699967142,99.5685729999,150118500
"2012-09-17","AAPL",99.9071425713,99.9685745713,99.2300032856,99.971427857,99507800
"2012-09-18","AAPL",99.9828567142,100.272857714,99.4885711428,100.332855286,93375800
"2012-09-19","AAPL",100.037139857,100.300003,99.9385681428,100.569999714,81718700
"2012-09-20","AAPL",99.8799972856,99.8142852856,99.0885695713,100.008567857,84142100
"2012-09-21","AAPL",100.344284,100.012855571,99.9085692856,100.724289,142897300
"2012-09-24","AAPL",98.1228561428,98.6842879999,97.5714264285,99.3028564285,159941600
"2012-09-25","AAPL",98.3228607142,96.2200012856,96.1428604285,98.9685745713,129697400
"2012-09-26","AAPL",95.5342864285,95.0257109999,94.4571457142,96.0985717142,144125800
"2012-09-27","AAPL",94.898574857,97.3314285713,94.3357162856,97.4528579999,148522500
"2012-09-28","AAPL",96.964286857,95.3000029999,95.2499999999,97.3014297142,133777700
"2012-10-01","AAPL",95.8799972856,94.1985702856,93.7857131428,96.6785735713,135898700
"2012-10-02","AAPL",94.5442885713,94.4728545713,92.9499969999,95.192855857,156998100
"2012-10-03","AAPL",94.9800032856,95.921424857,94.6614304285,95.9800032856,106070300
"2012-10-04","AAPL",95.8928604285,95.2571411428,95.0785751428,96.3214264285,92681400
"2012-10-05","AAPL",95.0285721428,93.2271422856,93.040000857,95.1428604285,148501500
"2012-10-08","AAPL",92.4114304285,91.1671447142,90.8728561428,92.5085678571,159498500
"2012-10-09","AAPL",91.2357177142,90.8357162856,89.0785751428,91.4985732856,209649300
"2012-10-10","AAPL",91.3914261428,91.5585708571,90.9999999999,92.1399994285,127589000
"2012-10-11","AAPL",92.3571395713,89.7285689999,89.7285689999,92.4571457142,136520300
"2012-10-12","AAPL",89.9371414285,89.9585724285,89.3285751428,90.7685699999,115003700
"2012-10-15","AAPL",90.3357162856,90.6800002856,89.1214294285,90.7328567142,108125500
"2012-10-16","AAPL",90.7671432856,92.8271408571,90.1428604285,92.9000015713,137442900
"2012-10-17","AAPL",92.6957168571,92.0871429999,91.9999999999,93.2557144285,97259400
"2012-10-18","AAPL",91.3700027142,90.3771438571,89.9999999999,91.7228545713,119156100
"2012-10-19","AAPL",90.1500015713,87.1200027142,87.0885695713,90.2528534285,186021500
"2012-10-22","AAPL",87.4885711428,90.5757141428,87.2514267142,90.7685699999,136682700
"2012-10-23","AAPL",90.1428604285,87.6228561428,87.3857117142,90.5571441428,176786400
"2012-10-24","AAPL",88.7771454285,88.1185684285,87.2342834285,89.5071411428,139631800
"2012-10-25","AAPL",88.5714264285,87.0771408571,86.5071411428,88.8571395713,164081400
"2012-10-26","AAPL",87.0614318571,86.2857131428,84.4285735713,87.7142868571,254608200
"2012-10-31","AAPL",84.9828567142,85.0457152856,83.9571457142,85.9942855713,127500800
"2012-11-01","AAPL",85.4599991428,85.2200012856,84.8814315713,86.1428604285,90324500
"2012-11-02","AAPL",85.1271438571,82.4000015713,82.1071395713,85.2785721428,149843400
"2012-11-05","AAPL",83.3600005713,83.5171432856,82.5142822856,83.9671401428,132283900
"2012-11-06","AAPL",84.3185729999,83.2642822856,82.8700027142,84.3914261428,93729300
"2012-11-07","AAPL",81.9771422856,79.7142868571,79.3928604285,82.0771408571,198412200
"2012-11-08","AAPL",80.0899962856,76.8214264285,76.4700012856,80.3185729999,264036500
"2012-11-09","AAPL",77.2028579999,78.1514282856,76.2457122856,79.2685699999,232478400
"2012-11-12","AAPL",79.1642837142,77.5471419999,76.9499969999,79.2142868571,128950500
"2012-11-13","AAPL",76.9871444285,77.5571441428,76.6228561428,78.6399994285,133237300
"2012-11-14","AAPL",77.9285735714,76.6971435714,76.5971451428,78.2071457142,119292600
"2012-11-15","AAPL",76.7900008571,75.0885695714,74.6600037142,77.0714264285,197477700
"2012-11-16","AAPL",75.0285721428,75.3828582856,72.2499999999,75.7142868571,316723400
"2012-11-19","AAPL",77.2442855714,80.8185729999,77.1257171428,81.0714264285,205829400
"2012-11-20","AAPL",81.7014312856,80.1299972856,79.2257155713,81.7071457142,160688500
"2012-11-21","AAPL",80.6071395713,80.2428588571,79.5142822856,81.0528564285,93250500
"2012-11-23","AAPL",81.0242844285,81.6428604285,80.3714294285,81.7142868571,68206600
"2012-11-26","AAPL",82.2714309999,84.2185745713,81.9585724285,84.2857131428,157644900
"2012-11-27","AAPL",84.2214278571,83.5400008571,82.8714294285,84.3457107142,133332500
"2012-11-28","AAPL",82.4671401428,83.2771454285,81.7514267142,83.6857147142,130216100
"2012-11-29","AAPL",84.3171462856,84.1942825713,83.6071395713,84.8928604285,128674700
"2012-11-30","AAPL",83.8271408571,83.6114272856,83.2399978571,84.0571441428,97829900
"2012-12-03","AAPL",84.8071441428,83.7414321428,83.6428604285,84.9414291428,91070000
"2012-12-04","AAPL",83.1142882856,82.2642822856,81.7328567142,83.1142882856,139267100
"2012-12-05","AAPL",81.2728577142,76.9700012856,76.9671401428,81.3214264285,261159500
"2012-12-06","AAPL",75.5628585714,78.1771392856,74.0899962856,79.0442885713,294303100
"2012-12-07","AAPL",79.0571441428,76.1785735714,75.7142868571,79.3142852856,196760200
"2012-12-10","AAPL",74.9999999999,75.6885681428,74.5114288571,76.9300002856,157621100
"2012-12-11","AAPL",77.1100005714,77.3414307142,76.7671432856,78.5085678571,148086400
"2012-12-12","AAPL",78.2528534285,76.9999999999,76.6100005714,78.2857131428,121786000
"2012-12-13","AAPL",75.8785705714,75.6699981428,75.1142882856,76.8057174285,156314900
"2012-12-14","AAPL",73.5357131428,72.8271408571,72.2257155714,74.0185699999,252394800
"2012-12-17","AAPL",72.7042847142,74.1185684285,71.6042861428,74.2857131428,189401800
"2012-12-18","AAPL",74.9999999999,76.2714309999,74.3214264285,76.4142837142,156421300
"2012-12-19","AAPL",75.9242858571,75.1871414285,75.0714264285,76.2428588571,112342300
"2012-12-20","AAPL",75.7142868571,74.5328598571,74.1257171428,75.7428588571,120422400
"2012-12-21","AAPL",73.2099991428,74.1900024285,72.8914261428,74.2385711428,149067100
"2012-12-24","AAPL",74.3357162856,74.3099975714,74.1014251428,74.8928604285,43938300
"2012-12-26","AAPL",74.1428604285,73.2857131428,73.0171432856,74.2085724285,75609100
"2012-12-27","AAPL",73.3628539999,73.5800018571,72.0942839999,73.7499999999,113780100
"2012-12-28","AAPL",72.8985748571,72.7985687142,72.5885695714,73.4971465714,88569600
"2012-12-31","AAPL",72.9328537142,76.0242844285,72.7142868571,76.4857177142,164873100
"2013-01-02","AAPL",79.1171417142,78.4328537142,77.3757171428,79.2857131428,140129500
"2013-01-03","AAPL",78.2685699999,77.4428558571,77.2857131428,78.5242844285,88241300
"2013-01-04","AAPL",76.7099991428,75.2857131428,75.1185684285,76.9471435714,148583400
"2013-01-07","AAPL",74.5714264285,74.8428574285,73.5999984285,75.6142882856,121039100
"2013-01-08","AAPL",75.6014251428,75.0442885714,74.4642868571,75.9842834285,114676800
"2013-01-09","AAPL",74.6428604285,73.8714294285,73.7128601428,75.0014267142,101901100
"2013-01-10","AAPL",75.5071411428,74.7871398571,73.6457138571,75.5314254285,150286500
"2013-01-11","AAPL",74.4285735714,74.3285751428,74.1457138571,75.0457152856,87626700
"2013-01-14","AAPL",71.8114318571,71.6785735714,71.2157135714,72.4999999999,183551900
"2013-01-15","AAPL",71.1857147142,69.4171447142,69.0542831428,71.2842864285,219193100
"2013-01-16","AAPL",70.6628569999,72.2985687142,70.3571395714,72.7771454285,172701200
"2013-01-17","AAPL",72.9014282856,71.8114318571,71.7185745714,72.9642868571,113419600
"2013-01-18","AAPL",71.2171401428,71.4285735714,70.9142837142,71.7457122856,118230700
"2013-01-22","AAPL",72.0800018571,72.1100005714,70.9471435714,72.5542831428,115386600
"2013-01-23","AAPL",72.6871414285,73.4300002856,72.1100005714,73.5699997142,215377400
"2013-01-24","AAPL",65.7142868571,64.3571395714,64.3214264285,66.5328598571,365213100
"2013-01-25","AAPL",64.5271454285,62.8400001428,62.1428565714,65.1757125714,302006600
"2013-01-28","AAPL",62.5471419999,64.2614288571,62.2657127142,64.7442855714,196379400
"2013-01-29","AAPL",65.4999999999,65.4671401428,64.5885695714,65.7428588571,142789500
"2013-01-30","AAPL",65.2857131428,65.2614288571,64.9285735714,66.0857162856,104288800
"2013-01-31","AAPL",65.2828598571,65.0699997142,64.9971465714,65.6114272856,79833600
"2013-02-01","AAPL",65.5871429999,64.8028564285,64.0500029999,65.6399994285,134871100
"2013-02-04","AAPL",64.8442839999,63.1885719999,63.1428565714,65.1342849999,119279300
"2013-02-05","AAPL",63.4357147142,65.4057159999,63.1742858571,65.6771392856,143336900
"2013-02-06","AAPL",65.2099991428,65.3357162856,64.6542892856,66.6428604285,148426600
"2013-02-07","AAPL",66.1785735714,66.8885727142,64.8742828571,67.1428604285,176145200
"2013-02-08","AAPL",67.7142868571,67.8542861428,66.8928604285,68.4014282856,158289600
"2013-02-11","AAPL",68.0714264285,68.5614318571,67.6071395714,69.2771454285,129372600
"2013-02-12","AAPL",68.5014267142,66.8428574285,66.8199997142,68.9114304285,152263300
"2013-02-13","AAPL",66.7442855714,66.7157135714,66.1742858571,67.6628569999,118801900
"2013-02-14","AAPL",66.3600005714,66.6557159999,66.2885742856,67.3771438571,88818800
"2013-02-15","AAPL",66.9785689999,65.7371444285,65.7028579999,67.1657181428,97936300
"2013-02-19","AAPL",65.8714294285,65.7128601428,64.8357162856,66.1042861428,108945900
"2013-02-20","AAPL",65.3842849999,64.1214294285,64.1142882857,65.3842849999,119075600
"2013-02-21","AAPL",63.7142868571,63.7228584285,63.2599982857,64.1671447142,111795600
"2013-02-22","AAPL",64.1785735714,64.4014282856,63.7999992857,64.5142822856,82663700
"2013-02-25","AAPL",64.8357162856,63.2571411428,63.2242851428,65.0171432856,93144800
"2013-02-26","AAPL",63.4028587142,64.1385727142,62.5228577142,64.5057144285,125374900
"2013-02-27","AAPL",64.0614318571,63.5099982857,62.9500007142,64.6342849999,146837600
"2013-02-28","AAPL",63.4357147142,63.0571441428,63.0571441428,63.9814299999,80628800
"2013-03-01","AAPL",62.5714301428,61.4957161428,61.4257125714,62.5971412857,138112100
"2013-03-04","AAPL",61.1142845714,60.0071411428,59.8571434285,61.1714287142,145688900
"2013-03-05","AAPL",60.2114295714,61.5914268571,60.1071434285,62.1699981428,159608400
"2013-03-06","AAPL",62.0728568571,60.8085708571,60.6328582857,62.1785698571,115062500
"2013-03-07","AAPL",60.6428565714,61.5114288571,60.1514282857,61.7157135714,117118400
"2013-03-08","AAPL",61.4000015714,61.6742858571,61.2299995714,62.2042847142,97870500
"2013-03-11","AAPL",61.3928565714,62.5528564285,60.7342872857,62.7157135714,118559000
"2013-03-12","AAPL",62.2285728571,61.2042847142,61.0814285714,62.6971435714,116477900
"2013-03-13","AAPL",61.2071418571,61.1928558571,60.7657127142,62.0714301428,101387300
"2013-03-14","AAPL",61.8328589999,61.7857131428,61.4928588571,62.0914268571,75968900
"2013-03-15","AAPL",62.5614279999,63.3800009999,62.4642868571,63.4614295714,160990200
"2013-03-18","AAPL",63.0642852857,65.1028594285,63.0285721428,65.3514251428,151549300
"2013-03-19","AAPL",65.6428604285,64.9271392856,64.0714264285,65.8528594285,131693800
"2013-03-20","AAPL",65.3457107142,64.5828552856,64.2271422857,65.3757171428,77165200
"2013-03-21","AAPL",64.3171462856,64.6757125714,64.3000029999,65.4257125714,95813900
"2013-03-22","AAPL",64.9400024285,65.9871444285,64.7300032856,66.0142822856,98776300
"2013-03-25","AAPL",66.3842849999,66.2257155714,65.9685745714,67.1357117142,125283900
"2013-03-26","AAPL",66.4914321428,65.8771438571,65.7900008571,66.5485687142,73573500
"2013-03-27","AAPL",65.2085724285,64.5828552856,64.3899994285,65.2571411428,82809300
"2013-03-28","AAPL",64.2600021428,63.2371444285,63.0885695714,64.5457152856,110709900
"2013-04-01","AAPL",63.1285705714,61.2728577142,61.1057128571,63.3857154285,97433000
"2013-04-02","AAPL",61.0857124285,61.3985709999,60.9142875714,62.5914268571,132379800
"2013-04-03","AAPL",61.6242867142,61.7128562857,61.4728584285,62.4685707142,90804000
"2013-04-04","AAPL",61.9657135714,61.1028557142,60.7499999999,62.1428565714,89611900
"2013-04-05","AAPL",60.6428565714,60.4571418571,59.9542847142,60.7071418571,95923800
"2013-04-08","AAPL",60.6928558571,60.8871421428,60.3557128571,61.0714301428,75207300
"2013-04-09","AAPL",60.9085731428,60.9971428571,60.3928565714,61.2142868571,76653500
"2013-04-10","AAPL",61.1571425714,62.2414284285,60.8585701428,62.4371414285,93982000
"2013-04-11","AAPL",61.9599991428,62.0471419999,61.5999984285,62.5699997142,82091100
"2013-04-12","AAPL",62.0214271428,61.4000015714,61.2985725714,62.0214271428,59653300
"2013-04-15","AAPL",60.9999999999,59.9785728571,59.9357147142,61.1271438571,79380000
"2013-04-16","AAPL",60.2242851428,60.8914298571,60.0814285714,60.9442862857,76442800
"2013-04-17","AAPL",60.0385704285,57.5428581428,56.8728561428,60.0857124285,236264000
"2013-04-18","AAPL",57.8557128571,56.0071411428,55.6771431428,57.9700012857,166574800
"2013-04-19","AAPL",55.4242858571,55.7900008571,55.0142859999,57.0857124285,152318600
"2013-04-22","AAPL",56.0914268571,56.9528579999,55.8957138571,57.4571418571,107480100
"2013-04-23","AAPL",57.7128562857,58.0185699999,56.9728584285,58.3400001428,166059600
"2013-04-24","AAPL",56.2200012857,57.9228554285,56.0714301428,59.3214301428,242412800
"2013-04-25","AAPL",58.7471428571,58.3400001428,58.1428565714,59.1342849999,96209400
"2013-04-26","AAPL",58.5442848571,59.5999984285,58.3214301428,59.8242874285,191024400
"2013-04-29","AAPL",60.0642852857,61.4457129999,59.9999999999,61.9457129999,160081600
"2013-04-30","AAPL",62.1571425714,63.2542838571,61.7242851428,63.6071434285,172884600
"2013-05-01","AAPL",63.4942855714,62.7557144285,62.0557137142,63.5614279999,126727300
"2013-05-02","AAPL",63.1114272857,63.6457138571,62.9471435714,64.0842818571,105457100
"2013-05-03","AAPL",64.4728545714,64.2828598571,64.1642837142,64.7471465714,90325200
"2013-05-06","AAPL",65.1014251428,65.8157119999,64.9014282856,66.0285721428,124160400
"2013-05-07","AAPL",66.4242858571,65.5228577142,64.8142852856,66.5357131428,120938300
"2013-05-08","AAPL",65.5771408571,66.2628555714,65.1157149999,66.4814299999,118149500
"2013-05-09","AAPL",65.6871414285,65.2528534285,65.0828552856,66.1428604285,99621900
"2013-05-10","AAPL",65.4242858571,64.7099991428,64.3542861428,65.6728591428,83713000
"2013-05-13","AAPL",64.5014267142,64.9628601428,64.4999999999,65.4142837142,79237200
"2013-05-14","AAPL",64.8357162856,63.4085731428,63.1642875714,65.0285721428,111779500
"2013-05-15","AAPL",62.7371444285,61.2642859999,60.3371429999,62.9999999999,185403400
"2013-05-16","AAPL",60.4628562857,62.0828589999,59.8428574285,62.5499992857,150801000
"2013-05-17","AAPL",62.7214278571,61.8942871428,61.5728568571,62.8699989999,106976100
"2013-05-20","AAPL",61.7014274285,63.2757148571,61.4428558571,63.6857147142,112894600
"2013-05-21","AAPL",62.5928574285,62.8085708571,62.0285721428,63.6399994285,114005500
"2013-05-22","AAPL",63.4357147142,63.0499992857,62.6028557142,64.0500029999,110759600
"2013-05-23","AAPL",62.2785721428,63.1628569999,62.2557144285,63.7371444285,88255300
"2013-05-24","AAPL",62.9785728571,63.5928574285,62.9085731428,63.6657142857,69041700
"2013-05-28","AAPL",64.2714309999,63.0628585714,62.9785728571,64.4442825714,96536300
"2013-05-29","AAPL",62.8571434285,63.5642852857,62.7714271428,63.9285698571,82644100
"2013-05-30","AAPL",63.6642875714,64.5114288571,63.5014267142,64.9285735714,88379900
"2013-05-31","AAPL",64.6428604285,64.2471465714,64.2142868571,65.3000029999,96075700
"2013-06-03","AAPL",64.3899994285,64.3885727142,63.2114295714,64.6228561428,93088100
"2013-06-04","AAPL",64.7457122856,64.1871414285,63.9128569999,64.9185714285,73182200
"2013-06-05","AAPL",63.6642875714,63.5871429999,63.3871421428,64.3885727142,72647400
"2013-06-06","AAPL",63.6385727142,62.6371421428,62.0071411428,63.8571434285,104233500
"2013-06-07","AAPL",62.3571434285,63.1157149999,61.8242874285,63.3199997142,101133900
"2013-06-10","AAPL",63.5328559999,62.6985702857,62.4000015714,64.1542892857,112538300
"2013-06-11","AAPL",62.2485732857,62.5142859999,61.9028587142,63.2514267142,71528100
"2013-06-12","AAPL",62.7857131428,61.7414284285,61.6428565714,63.0357131428,66306800
"2013-06-13","AAPL",61.7857131428,62.2799987142,61.2499999999,62.4485702857,71458100
"2013-06-14","AAPL",62.2000007142,61.4357147142,61.2142868571,62.3271445714,67966500
"2013-06-17","AAPL",61.6342849999,61.7142868571,61.4799995714,62.2428588571,64853600
"2013-06-18","AAPL",61.6514282857,61.6814269999,61.4585724285,62.1285705714,48756400
"2013-06-19","AAPL",61.6285705714,60.4285698571,60.4285698571,61.6657142857,77735000
"2013-06-20","AAPL",59.9000015714,59.5485725714,59.3100014285,60.8542861428,89327700
"2013-06-21","AAPL",59.7842864285,59.0714301428,58.2999992857,59.9999999999,120279600
"2013-06-24","AAPL",58.2000007142,57.5057144285,56.8642845714,58.3800009999,120186500
"2013-06-25","AAPL",57.9571418571,57.5185699999,56.9757155714,58.2557144285,78540700
"2013-06-26","AAPL",57.7000007142,56.8671417142,56.5228577142,57.8271445714,91931000
"2013-06-27","AAPL",57.0357131428,56.2542838571,56.2200012857,57.3414268571,84311500
"2013-06-28","AAPL",55.9085731428,56.6471442857,55.5528564285,57.1814269999,144629100
"2013-07-01","AAPL",57.5271415714,58.4599991428,57.3171424285,58.8957138571,97763400
"2013-07-02","AAPL",58.5657158571,59.7842864285,58.4957161428,60.2328567142,117466300
"2013-07-03","AAPL",60.1228561428,60.1142845714,59.6357154285,60.4257125714,60232200
"2013-07-05","AAPL",60.0557137142,59.6314277142,59.3357124285,60.4700012857,68506200
"2013-07-08","AAPL",60.0157127142,59.2928581428,58.6642875714,60.1428565714,74534600
"2013-07-09","AAPL",59.0857124285,60.3357124285,58.6257132857,60.4999999999,88146100
"2013-07-10","AAPL",59.9428558571,60.1042861428,59.7499999999,60.6857147142,70351400
"2013-07-11","AAPL",60.4214287142,61.0414275714,60.1671409999,61.1785698571,81573100
"2013-07-12","AAPL",61.0928574285,60.9300002857,60.4871444285,61.3985709999,69890800
"2013-07-15","AAPL",60.7157135714,61.0628585714,60.6857147142,61.6371421428,60479300
"2013-07-16","AAPL",60.9314269999,61.4571418571,60.5957145714,61.5299987142,54134500
"2013-07-17","AAPL",61.3857154285,61.4728584285,61.1742858571,61.7457161428,49747600
"2013-07-18","AAPL",61.9114304285,61.6800002857,61.5157127142,62.1242867142,54719700
"2013-07-19","AAPL",61.8714294285,60.7071418571,60.6214294285,61.9971428571,67180400
"2013-07-22","AAPL",61.3514289999,60.9014282857,60.7814292857,61.3928565714,51949100
"2013-07-23","AAPL",60.8571434285,59.8557128571,59.8157158571,60.9942855714,92348900
"2013-07-24","AAPL",62.7042847142,62.9300002857,62.1800002857,63.5128555714,147984200
"2013-07-25","AAPL",62.9571418571,62.6428565714,62.2585715714,63.0571441428,57373400
"2013-07-26","AAPL",62.1857147142,62.9985732857,62.0485725714,63.0057144285,50038100
"2013-07-29","AAPL",62.9714278571,63.9700012857,62.8857154285,64.2842864285,62014400
"2013-07-30","AAPL",64.2799987142,64.7600021428,64.1757125714,65.3071441428,77355600
"2013-07-31","AAPL",64.9985732856,64.6471405714,64.2042847142,65.3342818571,80739400
"2013-08-01","AAPL",65.1071395714,65.2399978571,64.7514267142,65.2571411428,51562700
"2013-08-02","AAPL",65.4300002856,66.0771408571,65.2371444285,66.1214294285,68695900
"2013-08-05","AAPL",66.3842849999,67.0642852856,66.0214309999,67.2385711428,79713900
"2013-08-06","AAPL",66.8600005714,66.4642868571,66.0242844285,67.4128569999,83714400
"2013-08-07","AAPL",66.2571411428,66.4257125714,65.9671401428,66.7142868571,74714500
"2013-08-08","AAPL",66.2657165714,65.8585738571,65.4214248571,66.3000029999,63944300
"2013-08-09","AAPL",65.5199967142,64.9214248571,64.8071441428,65.7799987142,66716300
"2013-08-12","AAPL",65.2657165714,66.7657165714,65.2328567142,66.9499969999,91108500
"2013-08-13","AAPL",67.2771454285,69.9385681428,66.8642882856,70.6657181428,220485300
"2013-08-14","AAPL",71.1257171428,71.2142868571,70.4857177142,72.0357131428,189093100
"2013-08-15","AAPL",70.9171447142,71.1299972856,69.8685684285,71.7714309999,122573500
"2013-08-16","AAPL",71.4499969999,71.7614288571,71.2657165714,71.8485717142,90576500
"2013-08-19","AAPL",72.0485687142,72.5342864285,71.9999999999,73.3914261428,127629600
"2013-08-20","AAPL",72.8157119999,71.5814285714,71.5457152856,72.9385681428,89672100
"2013-08-21","AAPL",71.9414291428,71.7657165714,71.5999984285,72.4499969999,83969900
"2013-08-22","AAPL",72.1399994285,71.8514251428,71.1714248571,72.2271422856,61051900
"2013-08-23","AAPL",71.8957138571,71.5742874285,71.3357162856,71.9071425714,55682900
"2013-08-26","AAPL",71.5357131428,71.8528594285,71.4999999999,72.8857117142,82741400
"2013-08-27","AAPL",71.1428604285,69.7985687142,69.4714278571,71.7871398571,106047200
"2013-08-28","AAPL",69.4285735714,70.1285705714,69.4285735714,70.8285751428,76902000
"2013-08-29","AAPL",70.2357177142,70.2428588571,70.1614304285,70.9285735714,59914400
"2013-08-30","AAPL",70.2857131428,69.6028594285,69.4999999999,70.4214248571,68074300
"2013-09-03","AAPL",70.4428558571,69.7971419999,69.6214294285,71.5142822856,82982200
"2013-09-04","AAPL",71.3657149999,71.2414321428,70.8971405714,71.7485732856,86258200
"2013-09-05","AAPL",71.4642868571,70.7528534285,70.5199967142,71.5257109999,59091900
"2013-09-06","AAPL",71.2057114285,71.1742858571,69.9928588571,71.3399962856,89881400
"2013-09-09","AAPL",72.1428604285,72.3099975714,71.9257125714,72.5599975714,85171800
"2013-09-10","AAPL",72.3142852856,70.6628569999,69.9285735714,72.4928588571,185798900
"2013-09-11","AAPL",66.7157135714,66.8157119999,66.4014282856,67.6699981428,224674100
"2013-09-12","AAPL",66.9285735714,67.5271454285,66.5728607142,67.9142837142,101012800
"2013-09-13","AAPL",67.0485687142,66.4142837142,66.3857117142,67.4042892856,74708900
"2013-09-16","AAPL",65.8571395714,64.3028564285,63.8885727142,65.9442825714,135926700
"2013-09-17","AAPL",63.9942855714,65.0457152856,63.9285698571,65.6728591428,99845200
"2013-09-18","AAPL",66.1685714285,66.3828582856,65.8085708571,66.6214294285,114215500
"2013-09-19","AAPL",67.2428588571,67.4714278571,67.0357131428,67.9757155714,101135300
"2013-09-20","AAPL",68.2857131428,66.7728577142,66.5714264285,68.3642882856,174825700
"2013-09-23","AAPL",70.8714294285,70.0914307142,68.9428558571,70.9871444285,190526700
"2013-09-24","AAPL",70.6971435714,69.8714294285,69.6885681428,70.7814254285,91086100
"2013-09-25","AAPL",69.8857117142,68.7900008571,68.7757109999,69.9485702856,79239300
"2013-09-26","AAPL",69.4285735714,69.4599991428,69.1285705714,69.7942885714,59305400
"2013-09-27","AAPL",69.1114272856,68.9642868571,68.6742858571,69.2385711428,57010100
