Ticker Symbol,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,GICS Sector
HP,-0.308068285403,0.290402364356,-0.0352085880653,-0.24586322635,0.157343383617,-0.442987643602,-0.146574634679,0.175018804609,-0.175333249366,-0.356712041528,-0.224019385162,-0.075663120256,-0.254103580643,-0.3440441132,-0.313057902455,0.310194092331,-0.130350209278,-0.175612300858,-0.507275829652,-0.047859911574,-0.432935375589,-0.254773688266,-0.306406158493,-0.304067582983,-0.366915199144,0.136210658132,-0.160028102744,-0.300064899831,-0.165614234845,-0.145837371623,-0.275189374533,-0.115017394957,0.183648401054,-0.325251474176,0.0497536741728,0.238385607697,-0.336322267491,-0.0859681576982,-0.334983238393,-0.318275474087,-0.358121777969,-0.212199696374,-0.339662524104,0.111642178189,-0.192679346886,-0.38326793413,-0.138086735993,0.232570001732,-0.102372603045,0.159976386692,-0.168231958069,-0.00592551967046,-0.11494791686,0.26800896973,-0.228308164202,0.0249721575575,-0.277605685726,-0.188609348788,0.337957456207,-0.427683634607,-0.144796903328,-0.197516729933,-0.241281431344,-0.404378004611,-0.463762822826,-0.279939192179,-0.230286047452,-0.241197761484,-0.426994249186,0.27234872477,Energy
HPE,0.675640160431,1.44697231881,1.79695046111,-0.269890131348,-0.739620184962,0.572384294198,-0.00182329284102,-0.127306412557,-0.175921288031,0.835535751462,-0.224019385162,-0.362721314513,1.35890530243,-0.0178410338931,0.0435261693533,0.310194092331,-0.167686456682,0.0445293587014,2.80865016893,-0.716760383821,0.587806896815,-0.30151144298,-0.0437314668437,-0.315899183302,0.132687906629,0.131285370681,0.193137980212,0.03478047805,-0.0870614247544,-0.0466324539646,-0.275189374533,-0.159137487232,4.34707315614,0.288549182312,0.27191472159,0.00645015606622,0.195439093937,-0.143015940982,0.202223287989,0.161624399758,1.0167549492,1.16624947452,0.0870100742409,-0.901841297671,-0.193714146777,3.80144761813,-0.0859606547551,7.7146211684,-0.103854762034,0.417766797244,0.0154222947513,-1.29014018717,-0.0102164958089,-0.845219117646,-0.270479340343,-0.729169435269,1.57906840016,-0.325679899952,-0.0386123770844,0.529408674918,-0.0648637568216,-0.201559821249,0.0953979009988,1.53222008435,1.80758166376,0.860336388264,-0.0150501557279,0.0954782013824,0.79668194934,0.282682208437,Information Technology
HPQ,1.46836981233,2.71307066374,-0.147065882114,-0.103550019823,-0.520218199064,-0.211869131479,0.0337387175115,-0.748785574782,-0.174571822632,1.36070018201,-0.224019385162,-0.362721314513,1.06507250205,0.296754151859,0.385214427194,0.310194092331,-0.130350209278,-0.104157955648,1.85647657108,-1.05121061994,0.509968855356,0.0885226880928,-0.100620143654,-0.315899183302,1.04398506559,0.135679254087,-0.0882355421907,0.112661437692,-0.134489312864,-0.0436528009608,-0.275189374533,-0.496285953861,-1.60439129777,0.773441695155,-1.14157743659,-0.00708785814577,0.69996920243,0.761522273853,0.711919717063,0.459132712743,1.05519504743,0.148670912622,0.522042471875,-0.747242123388,0.318063029486,11.3318741621,-0.0503899999208,-1.32264952488,-0.66581206058,0.129736893519,0.15618579693,-1.26028815288,-0.165876010434,-0.712296360944,-0.117445793935,-0.545552351798,1.11195110248,0.461776518619,-0.475283764179,0.317995190749,-0.00560567565299,-0.201559821249,0.151248953407,2.72218623602,3.55127118749,0.296480353073,0.127358618293,0.151328694835,1.16051812809,0.282682208437,Information Technology
HRB,-0.271474898775,0.00737856240757,-0.0902300393008,2.84066995416,0.384872090765,-0.409038341221,-0.124119916505,0.21502702558,-0.176210328931,-0.370686779762,-0.206785712293,-0.311262158119,-0.44904440814,-0.336333922254,-0.313844853126,0.236170509667,-0.130350209278,-0.429501817966,-0.449969750974,0.528321683332,-0.400618606951,-0.26346349357,-0.247895332079,-0.256698927727,-0.397323878637,0.148464186689,-0.171444992884,-0.278820061719,-0.164183595293,-0.145837371623,-0.275189374533,-0.155310032825,-0.389111123359,-0.394227175231,-0.0771074795284,0.323551803545,-0.339677815251,-0.0543941231029,-0.338373146512,-0.315812179145,-0.396952689401,-0.141692042825,-0.325690813978,0.438018212788,-0.186998967709,-0.342037450575,-0.130327555829,0.214217818389,-0.106147439483,0.145559544903,-0.168229077448,0.00858950757442,-0.262886215885,0.367701037256,3.09495441745,0.0446454165008,-0.289400790574,-0.314896109869,0.0854907630184,-0.347547762315,-0.142273770359,-0.162601020484,-0.254077937207,-0.324843171057,-0.312325969062,-0.417639161343,-0.225095660341,-0.25399413928,-0.426631290972,0.225092375187,Financials
HRL,-0.265315713952,0.132737062447,-0.137833047461,-0.19226474597,0.369325388946,-0.477416888708,-0.150826579627,0.279182551452,-0.175695197869,-0.161328925894,-0.221035554603,-0.357739792821,-0.4515430124,-0.28786206291,-0.252150945086,0.282146418545,-0.0942094397947,-0.391584327407,-0.324291575821,-1.10088144709,-0.404696921918,-0.196825220744,-0.202931961951,-0.303480641192,-0.125701188003,0.130892412896,-0.174012225058,-0.301017309763,-0.165088739877,-0.144215038199,-0.275189374533,-0.131289414441,-0.149979506143,-0.360395881618,0.0359047105089,0.243624463713,-0.275757954532,-0.0965299692383,-0.273798755001,-0.25607575283,-0.342920994959,-0.218074907762,-0.261312437522,-0.472399146883,-0.182591727763,-0.435520893881,-0.138109557887,0.136062564285,-0.103854762034,-0.035808217674,-0.158596273102,0.0142575213928,-0.311581950548,-0.446450847541,-0.172224847479,-0.545552351798,-0.289400790574,-0.202019755402,0.31879023332,-0.361142404064,-0.144902159474,-0.201559821249,-0.246325254672,-0.352790508032,-0.399784467882,-0.313385930068,-0.231191677623,-0.246241534334,-0.272636345373,0.282682208437,Consumer Staples
HRS,-0.234605357206,0.354255059837,-0.214186650998,-0.216291650967,0.369281605277,-0.477416888708,-0.149339205373,0.205428891801,-0.16390648697,-0.284110115017,-0.0990013734827,-0.361533864678,-0.39123384984,-0.33465594193,-0.324807072216,0.200838541108,-0.130350209278,-0.398300953386,-0.00197615923881,-0.534634017615,-0.394374771022,-0.275383289754,-0.155549508649,-0.190594274545,-0.17557829732,0.128037234087,-0.161591107855,-0.197197543192,-0.166951863151,-0.145407951043,-0.275189374533,-0.028514743362,-0.0279310177658,-0.357009282411,0.0889229116575,0.218466715618,-0.370089531772,-0.0129505908337,-0.369096274928,-0.325390243257,-0.304421591997,-0.118174823228,-0.31124953269,-0.249089228474,-0.186822624037,-0.30337748299,-0.137329777064,0.609644893363,-0.108837901453,-0.105385217171,-0.141379481068,0.00317902806266,-0.311581950548,-0.413220158366,-0.152660899785,-0.624245387572,-0.289400790574,-0.313962650261,0.280364752285,-0.333268117513,-0.137751638794,-0.201559821249,-0.231480410289,-0.325218774545,-0.328341420854,-0.367261046039,-0.206949707622,-0.231402890518,-0.360315367896,0.282682208437,Information Technology
HSIC,-0.220270144755,-0.0372589281574,-0.113863475107,-0.203354086738,0.403484758951,-0.451351124719,-0.155754448004,-0.191645902659,-0.176448336332,-0.173792655066,-0.224019385162,-0.31174759892,-0.445552491252,-0.345749205846,-0.317717565311,0.242667039451,-0.119396687695,-0.429481200283,-0.281463267726,-0.743251491632,-0.327574781929,-0.28491343158,-0.22419967658,-0.289549940812,-0.0381225782202,0.120925583625,-0.0545683142984,-0.292346940164,-0.164075538801,-0.144917885761,3.05094407974,-0.108926371932,-0.0911236610038,-0.402240085455,0.0369928740524,0.282279671225,-0.339156608319,-0.0722633501194,-0.337846602491,-0.320170865785,-0.275975022261,-0.211014880839,-0.334912717125,-0.764419809419,-0.193714146777,-0.220079801819,-0.138109557887,0.196504920882,-0.103854762034,0.0738947084704,-0.166806520844,-0.0272258336278,-0.311581950548,-0.712296360944,-0.183963216096,-0.742284941231,-0.289400790574,-0.262261358413,0.19900860594,-0.210997033445,-0.139719744247,-0.201559821249,-0.245435005168,-0.288256272576,-0.320234478935,-0.355005086424,-0.224297775024,-0.245351293739,-0.256272027084,0.282682208437,Health Care
HST,-0.316758630784,0.132796685855,0.0809316502838,-0.279131248655,0.308428279572,0.266643995653,-0.1473183544,0.21502702558,-0.175693337795,-0.34456980861,-0.214965633745,-0.362721314513,-0.162754197135,-0.349530964,-0.369565009042,0.251466111119,-0.101271016587,0.12941748822,-0.507275829652,0.617729172196,-0.291087171402,-0.396787345468,-0.306406158493,-0.0427053415348,-0.397323878637,0.100472568064,-0.179451593408,-0.143701564092,-0.163711015544,-0.135496222962,0.892541665318,-0.202161910668,-0.247973490752,-0.332267449486,-0.0475237888271,0.26814559928,-0.345681134684,-0.160694726439,-0.34443793913,-0.335242191531,-0.431144342789,-0.223838570981,-0.362100238445,-0.523932204978,-0.176560443705,-0.451385866591,-0.134907134563,0.200069292613,-0.105263040566,0.187810869676,-0.169902323224,0.00882671022524,-0.0565066134091,-0.695681016356,-0.283087217746,-0.486532574968,-0.289400790574,-0.409197905037,0.329959422102,-0.219114849506,-0.147132928996,-0.201559821249,-0.213122163023,-0.466128747223,-0.444980020699,-0.185687624747,-0.212125519187,-0.21303877498,-0.370875681142,0.282682208437,Real Estate
HSY,-0.244357189373,0.0544895726573,-0.163686795685,0.0923616670836,0.318761225485,-0.41496174492,-0.145995195242,0.186129444303,-0.137162344016,-0.27940937384,-0.219364994513,-0.346186245202,-0.410457614302,-0.257512607271,-0.234314883778,0.270676236283,-0.130350209278,-0.341872945982,-0.422391814924,-0.0677282424328,-0.294576553433,-0.158185662583,-0.264289255332,-0.225264394357,-0.204216514801,0.125916990679,-0.118174818974,-0.25123200572,-0.166951863151,-0.133850841046,-0.275189374533,-0.105184647987,-0.174469804334,-0.323880716742,-0.0306473115836,0.257043331551,-0.26657203634,-0.0725507882293,-0.264518774239,-0.253885787878,-0.351056109161,-0.099797006452,-0.221398090927,-0.0601346821267,-0.18633780411,-0.307710506202,-0.138109557887,0.100534872054,-0.104396407623,0.0730933423001,-0.160045615248,0.0610354977596,-0.311581950548,-0.130759300375,0.153840947424,-0.329146503422,-0.289400790574,-0.142379244629,0.181852759673,-0.233147023152,-0.122513553651,-0.197181349578,-0.248550719722,-0.344779298916,-0.318013471863,-0.413556605487,-0.219488041331,-0.248466977111,-0.323683663036,-0.0787288745386,Consumer Staples
HUM,-0.179800683423,-0.339647845306,-0.0032356630781,-0.242166779427,0.253805378518,-0.260989212077,-0.113620431619,0.21502702558,-0.17293058093,0.922675701241,-0.224019385162,-0.294245040721,-0.301664146527,-0.0874451827062,-0.0652767900527,0.310194092331,-0.130350209278,-0.375080860221,-0.0734687044931,-1.09094728166,0.182308121161,0.174408785515,-0.306406158493,-0.144212031187,-0.397323878637,0.0885923972356,0.350834727655,-0.164659868053,-0.0962985013436,-0.145837371623,-0.275189374533,-0.0410591115172,0.71984563138,-0.256769299698,0.0237331865315,0.253422638529,-0.170372205326,-0.112630528478,-0.167333869869,-0.166034979924,-0.283497154776,-0.223838570981,-0.0282196108024,-0.953374355766,0.0299649340962,-0.451385866591,-0.138109557887,0.246602943922,-0.116691762493,0.233303670465,-0.0351428549619,-0.223373707831,2.38343828994,-0.911680495996,-0.204831426969,-0.939017530665,-0.289400790574,0.0464384788823,0.142303914687,-0.441635839773,-0.139910059033,-0.201559821249,-0.158070641374,-0.509351155946,-0.508008198175,-0.0731108743719,-0.166463586695,-0.157987804285,0.726673502682,0.0753652314258,Health Care
IBM,1.1348415649,-0.738272918473,1.89745404626,0.330782493602,-0.856149040543,-0.477416888708,0.0156814362423,0.468577726257,5.50303030605,1.16958889036,1.54108093068,0.545451627985,1.58131109591,3.01499146974,3.25239940652,-2.152330913,-0.130350209278,0.200643402589,3.44515338682,0.111086735297,2.9313258298,1.99822532489,0.247160940892,0.124367870142,0.16275901586,-0.00267801629214,-0.687199682702,0.840155000022,-0.0460851906328,-0.0959720022346,-0.275189374533,0.570112693325,-1.36657380607,2.16909068524,-1.97788366573,-0.493182552248,3.47274962629,0.37487776513,3.51309304023,3.4500610594,3.75058682716,-0.223838570981,3.5982442145,0.163175236283,-0.0896703785776,2.82361445321,-0.0284149895803,-9.04388027448,-0.103854762034,-0.629509689586,0.327265519409,-0.866725387322,-0.311581950548,0.234778280554,0.327307950312,0.123338452274,4.27232468245,4.89599898472,-4.18337893063,1.98395421463,0.193330732769,-0.130561963902,0.309872233095,3.09877377262,3.75048669573,0.19798057417,0.318849269737,0.309950387026,1.82285627595,-9.90526602023,Information Technology
IDXX,-0.318528981525,0.107114896419,-0.142812769267,0.504515498972,0.402339214298,-0.401215739427,-0.153508612061,0.141574107454,-0.175431067371,-0.388919335257,-0.224019385162,-0.349835108908,-0.485148334535,-0.419691081177,-0.395462899989,0.278355426103,-0.130350209278,-0.429694760211,-0.484176540083,0.329638374743,-0.475123556825,-0.361819456245,-0.296977064272,-0.302809677116,-0.35499706144,0.121303479845,-0.146424366248,-0.300110358429,-0.166951863151,-0.145814147857,-0.275189374533,-0.0722812797317,-0.0849033238531,-0.452060816669,0.0615191352496,0.305382277666,-0.408249498411,-0.100984904789,-0.407646994502,-0.383267299059,-0.405378579523,-0.221737576558,-0.42297789487,0.0601091200939,-0.191056113894,-0.407671538639,-0.137880378684,0.213619238461,-0.103854762034,0.145185118184,-0.169356396298,0.00358662935245,-0.311581950548,0.0353941455019,0.507296269098,-0.073394137159,-0.213937181044,-0.314964262935,0.183082350046,-0.394461751433,-0.127681318149,-0.191931565155,-0.26817205185,-0.456301988777,-0.438783834848,-0.451669220443,-0.236047823867,-0.268088112869,-0.464903925068,0.155806286282,Health Care
IFF,-0.314787410775,0.0421923866395,-0.139708700058,-0.142362712512,0.38306458483,-0.465359684749,-0.151478848857,0.160416043908,-0.174958061512,-0.35462218256,-0.16103567684,-0.352780210679,-0.473012645472,-0.372127333282,-0.349755653428,0.216632317848,-0.130350209278,-0.408332038869,-0.41255103476,-0.127333235009,-0.437669030641,-0.32019118437,-0.288929148907,-0.272030566127,-0.245799971464,0.128906155121,-0.116269275265,-0.276371619788,-0.166951863151,-0.144389084989,-0.275189374533,-0.11842131244,-0.0393594353983,-0.423511810808,0.0571579780679,0.291010446198,-0.36095539714,-0.118469026298,-0.359868607983,-0.340077774043,-0.358408467345,-0.220586532488,-0.364779740853,-0.00860162403216,-0.18821858298,-0.344057564999,-0.134888318012,0.041465920414,-0.103854762034,0.100774207309,-0.162177373101,0.0125401419283,-0.311581950548,-0.0476825774365,-0.129184162552,-0.152087172932,-0.0856906157532,-0.23504841282,0.312646079248,-0.386454528304,-0.147132928996,-0.201559821249,-0.257549232568,-0.388398411385,-0.441787277443,-0.406473079296,-0.23058587737,-0.257485811198,-0.427015592395,0.180219397671,Materials
ILMN,-0.302994267512,0.0544441452985,-0.114879342617,-0.177478958278,0.375943124105,-0.254789672664,-0.14467785185,0.10260408462,-0.176341518851,-0.389928443872,-0.186264288725,-0.362721314513,-0.439699933478,-0.384594850326,-0.362173045566,0.293808985573,-0.130350209278,-0.424969658447,-0.411633616714,0.856149142502,-0.432980373088,-0.348829987757,-0.261265090568,-0.277841459852,-0.335132344628,0.13269763155,-0.0713099680064,-0.274502495109,-0.166951863151,-0.139439355529,-0.150447647837,-0.160519384168,0.024025668387,-0.402879892036,0.0437089657678,0.288676042268,-0.363558127903,-0.0768160714519,-0.36308216132,-0.342454618138,-0.385557409668,-0.216122047262,-0.3825952537,0.283419038504,-0.190246475131,-0.417155594361,-0.1375722056,0.213592572118,-0.118650352942,0.0908389989894,-0.165735056897,-0.0141821082675,-0.311581950548,0.218162935966,-0.181354689736,0.241378005934,0.0327358218202,-0.329953990739,0.284509369906,-0.386680303664,-0.142192401534,-0.084454332533,-0.256890922737,-0.359434269137,-0.444267340321,-0.394561571369,-0.231514131154,-0.256807096658,-0.451656692214,0.171050107612,Health Care
INTC,0.493775912517,-0.354979578889,-0.147065882114,-0.186720075585,-2.79722503844,-0.477416888708,-0.0224400082527,0.0710550188871,2.34279205432,0.300364141747,-0.224019385162,0.251133704711,3.40122074803,1.93534161207,2.16491774104,0.263616727921,0.481030841973,1.29213701407,0.996638139169,0.607795006767,2.03517372177,1.50541365358,0.58802680727,-0.315899183302,0.903607968779,-0.0233014589101,-0.100142532559,0.29459676722,-0.102854097979,-0.145837371623,4.11358748055,0.532543265855,-0.962345363358,2.58352574446,-0.935335215187,-1.51484345847,2.44523702071,0.279814831724,2.47505884351,2.32743155357,0.301044840251,0.486129709925,2.41873124366,0.420840526756,0.0798438570416,2.49063262924,-0.114547219223,0.396888094828,-0.219658588954,-1.64384416168,-0.110555901887,0.552295096613,-0.208688373085,0.484008449369,-0.189180268814,0.418437336424,9.35291745964,1.09422510241,-1.14604050348,0.463774254498,-0.0368605653747,1.93739150009,0.218278615075,2.01968962628,1.26226500608,1.89199727284,-0.0237092240596,0.218357685672,0.88024939304,0.282682208437,Information Technology
INTU,-0.303163145295,0.150967629361,-0.128421224091,-0.0388621986746,0.358613069915,-0.137775767522,-0.142568888981,0.21502702558,-0.176213064334,-0.389264653763,-0.210295804066,-0.342421576865,-0.406852345002,-0.271566822163,-0.237827325099,0.235265288715,-0.130350209278,-0.407519348699,-0.342859041307,1.52173822627,-0.263664202,-0.175412484733,-0.290361298359,-0.286029989935,-0.397323878637,0.123999310856,0.00765825524291,-0.291969635636,-0.166647245106,-0.145837371623,-0.275189374533,-0.099450916585,0.00700608797294,-0.272527713709,-0.14499837103,0.310951793014,-0.248519531913,0.00788512059784,-0.24628141459,-0.251562205878,-0.392405229103,-0.185973595999,-0.24220746567,0.57543970104,-0.173546278716,-0.141553502022,-0.127752587656,0.209782198958,-0.104342243064,0.201668396169,-0.166321519276,-0.00408227757494,-0.299799556625,0.55046982772,-0.0352772136199,0.33974430065,0.334060317998,-0.125714781342,-0.201842881947,-0.254912913815,-0.140959123618,-0.0641620630311,-0.250001445642,-0.335420701228,-0.327109494196,-0.364708070686,-0.228033654303,-0.249917688512,-0.3949331629,-0.238684926465,Information Technology
IP,-0.0356777898233,0.23160119117,-0.300484782419,-0.201505863276,0.426123561685,0.0808633179217,-0.129852428139,-0.0857144995122,-0.127714372032,0.116810311791,0.281561154524,0.377173022862,0.166180776722,-0.174057593188,-0.240974000616,0.022629494669,-0.15224935439,0.240098448704,-0.012129707239,-0.633975671909,-0.0122218226796,-0.347490868873,-0.306406158493,0.277842099472,0.295533484607,0.12019498649,-0.268966646001,0.134482298821,-0.163173878398,-0.0858937641333,-0.00935116294647,-0.241004878052,-0.970313475193,-0.050375250153,-0.192827788921,0.0757695286178,-0.209884140943,0.257795273052,-0.207250402403,-0.190233827872,0.045419848223,0.206747597222,-0.105080771698,-0.712886751325,-0.0390404178445,-0.121737564778,-0.138007746741,-1.28326810461,-0.11782921823,-0.583834552922,-0.0844047549442,-0.00488908931245,0.201446865757,-0.861834462233,-0.206135690149,-0.781631459118,-0.289400790574,-0.192572048974,0.133032839023,-0.0641011646619,-0.119724609421,-0.201559821249,-0.122726606027,0.103142924939,0.00415990666973,-0.23490337047,-0.10397978279,-0.12264412266,0.0640942235486,0.218257513846,Materials
IPG,0.198811196981,-0.382008857355,-0.0854319697347,-0.181175405201,0.370476481237,-0.289956433777,-0.12361246872,0.21502702558,-0.171524583871,-0.410553865055,-0.154848724332,-0.24989096214,-0.411514229164,-0.335148893243,-0.321157867923,-0.413577648545,-0.127657691436,-0.416640873627,-0.0417774247698,2.11778815204,0.010181980021,-0.27143344784,-0.306406158493,-0.212231226813,-0.397323878637,0.128607882742,-0.0558315184016,-0.251339522554,-0.166951863151,-0.133322829007,1.33223480546,-0.118948812672,-0.313189421465,-0.400668698332,-0.00362258331254,0.296338439817,-0.347144289979,-0.0601860957267,-0.347298851019,-0.327465309862,0.355379271231,-0.208794918759,-0.324712203847,-0.575465263072,-0.17346917217,-0.221298759753,-0.138109557887,0.0210427688401,-0.112559006649,0.131432617155,-0.157915558512,-0.0367097442399,-0.311581950548,-0.562758259655,-0.151356636605,-0.663591905458,-0.289400790574,-0.320591994952,0.194825116822,0.288057773021,-0.132871679739,-0.199995614487,-0.210705538073,0.102378395468,0.327178640839,-0.378213378591,-0.182139486261,-0.210622174215,-0.319784292101,0.244532648149,Consumer Discretionary
IRM,-0.289856460877,0.125955325625,-0.282062262179,-0.162693170587,0.325399700277,-0.362712520852,-0.154602791111,0.21502702558,-0.176321796597,-0.367220096256,-0.215493896314,-0.29203293477,-0.351187554958,-0.386568212266,-0.404924483614,0.26170705598,-0.130350209278,-0.312653499679,-0.199363959932,0.409111698179,-0.40452862345,-0.390377425659,-0.218110671584,-0.0678729295943,-0.397323878637,0.128304204218,-0.170600447068,-0.152609540662,-0.166951863151,-0.140899998959,-0.275189374533,-0.0412782877365,-0.0838500007616,-0.413343179492,0.0785660712241,0.263682764753,-0.40982100811,-0.111257147294,-0.409234596249,-0.383515137132,-0.350682306616,-0.223838570981,-0.368242907956,-0.0601346821267,-0.192683622794,-0.341762249801,-0.136174889269,0.192626204182,-0.103856874452,0.079913615701,-0.168603055297,0.00355516369469,-0.191330658288,-0.728911705532,-0.181354689736,-0.643918646515,-0.289400790574,-0.375708863271,0.345077195518,-0.344590708691,-0.143688705263,-0.201559821249,-0.242615219097,-0.43870163092,-0.411490499742,-0.428562647321,-0.21071857126,-0.242531535888,-0.425357456278,0.282682208437,Real Estate
ISRG,-0.314275976912,0.110707632656,-0.106207445818,-0.214443427506,0.396669869258,-0.185727598817,-0.143362329087,0.0916910065131,-0.176541312675,-0.385476757304,-0.165303424653,-0.362721314513,-0.474851959921,-0.330539366055,-0.296101877055,0.30594137645,-0.130350209278,-0.424133928834,-0.483575649257,0.846214977072,-0.413420051197,-0.294259859829,-0.287525281919,-0.315899183302,-0.349026826227,0.0750970571147,-0.104267454223,-0.310193449851,-0.154900163888,-0.145837371623,-0.275189374533,-0.131289414441,0.0799143112646,-0.360756116716,0.0427276655441,0.261219586758,-0.295347244005,-0.0189408578702,-0.293588636168,-0.280163643211,-0.382949695865,-0.223838570981,-0.316967577531,0.987704165796,-0.193714146777,-0.399957027594,-0.136066624684,0.211777759717,-0.106145922876,0.141561375006,-0.168232691147,-0.0217998633307,-0.311581950548,1.01569947618,-0.211352742867,0.910268810006,-0.128880063706,-0.323386369579,0.234098733731,-0.369016114599,-0.147132928996,-0.0385216939778,-0.250743872943,-0.335435840425,-0.45477329731,-0.297629301773,-0.238369795064,-0.250660108383,-0.441857308892,0.282682208437,Health Care
ITW,-0.18750300063,-0.0409629614227,0.00848383625077,-0.0554962098271,0.316365669881,-0.377680117508,-0.0966294518998,0.253419560698,-0.175884815994,-0.135493922221,-0.0818278365833,-0.302331008642,-0.268534005275,0.0355331974292,0.056786040809,-2.16853173541,-0.130350209278,-0.358207086352,0.0887631431424,-0.246543220162,-0.113014732619,0.0845422272497,-0.0414134442739,-0.0847164834243,-0.0858197696996,0.132008414786,-0.125657511921,-0.10089487058,-0.166951863151,-0.144084634562,-0.275189374533,0.0736868347555,-0.162163055604,-0.159186911746,-0.339061805474,0.369873259683,0.118954954628,-0.305716013391,0.124955961362,0.0301419400839,-0.11212807382,-0.22332688213,0.121885715183,0.163175236283,-0.150143941249,0.134202858314,-0.137376054857,-0.102885086211,-0.105913015272,0.406249247812,-0.152153377671,-0.0081163362625,-0.225957225246,0.101855523853,-0.0704923194694,0.103665193331,-0.289400790574,0.329417131405,-0.772069885132,-0.15444468671,-0.0723117134387,-0.201559821249,-0.190152739436,0.0682659988107,-0.111225153769,-0.209617500715,-0.183054604913,-0.190094283312,-0.156596538175,-0.523588439106,Industrials
IVZ,-0.233005782958,-2.82793142169,0.373865863054,-0.244015002888,0.38812650614,0.071483817311,-0.124562827437,0.21502702558,-0.165807591942,-0.410553865055,-0.224019385162,-0.293244190146,-0.469752284607,-0.220278264963,-0.217021694444,0.116391754329,-0.0825669926473,-0.424891874146,0.349690047858,2.11778815204,-0.180911249529,-0.195942477005,-0.10624944204,-0.105576350987,-0.397323878637,0.0439282943232,0.941612812288,-0.251244090697,-0.166951863151,0.110158639836,0.2675772317,0.0790802762923,0.305718342039,-0.342283961575,0.0884180455798,0.237802080774,-0.223248075481,-0.060458380592,-0.214634279752,-0.216027459947,-0.254359759662,-0.223838570981,-0.23635112393,0.420840526756,-0.190023046396,1.70684749277,-0.135516381717,0.285357440239,-0.112364014237,0.16376988457,-0.169902323224,-0.0569284463819,-0.311581950548,0.517239138545,-0.233525216921,0.320071041707,-0.289400790574,-0.218658154344,0.17276442473,-0.0420187378903,0.235271611407,0.89920448246,-0.172953647089,0.409690856931,0.530986858107,-0.142103643148,-0.17334439425,-0.172870661051,-0.383247570373,0.14988606501,Financials
JBHT,-0.299391822105,0.00669999123601,-0.146936434917,-0.0684337740568,0.215602121522,-0.456195472605,-0.157846582865,0.21502702558,-0.176358478349,-0.290854012215,-0.224019385162,-0.220815291672,-0.380980662732,-0.361016426899,-0.333964696379,0.310194092331,-0.130350209278,-0.324727385229,-0.507275829652,-0.365753205315,-0.373374715311,-0.270752176658,-0.306406158493,-0.291281625511,-0.390519254995,0.128304204218,-0.139634192365,-0.28512121618,-0.166951863151,-0.145837371623,-0.275189374533,-0.114570000385,-0.068042492744,-0.387609726842,0.0541129270351,0.260492385066,-0.360058961673,-0.065339501149,-0.358962993137,-0.339259138716,-0.353305070863,-0.223838570981,-0.350390533667,-0.523932204978,-0.192092325737,-0.360724620178,-0.138109557887,0.213667361497,-0.103854762034,0.187379462996,-0.168824148794,-0.0159598372499,-0.211147835389,-0.496296881304,-0.0209303186442,-0.604572128628,-0.289400790574,-0.266404748303,0.272999720418,-0.300997010899,-0.139898000819,-0.201559821249,-0.259395605172,-0.453419372038,-0.439967402982,-0.421218994696,-0.230539985966,-0.259311754026,-0.358345275921,0.168516794845,Industrials
